run_id,name,version,parent,group,model_name,model_type,project,gender_classification,gender,classification,importance,r2,model_and_gender
dff7f20aa91b4bd2a01e4bfd7a130faa,GH_2014_DHS - sub-osm-all-geo - RF,1.6.1,self,eqai,sub-osm-all-geo,RF,GH_2014_DHS,all, all,all,"{'all_buildings_totalarea_importance': 0.010263550399261022, 'all_roads_nearestdist_importance': 0.0067296089736175015, 'all_buildings_count_importance': 0.007632819810343139, 'all_buildings_ratio_importance': 0.028077110884443902, 'all_buildings_avgarea_importance': 0.014388285494078822, 'all_roads_length_importance': 0.0176766178296737, 'dist_to_water_na_mean_importance': 0.009183235947505764, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.022401096168347293, 'viirs_max_importance': 0.0637349157483241, 'viirs_median_importance': 0.2382277450278084, 'udel_precip_v501_sum_sum_importance': 0.053579761853785525, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.06227208910584476, 'esa_landcover_categorical_cropland_importance': 0.019658360930585466, 'esa_landcover_categorical_forest_importance': 0.0038995675289734666, 'srtm_elevation_500m_na_mean_importance': 0.011084267300568796, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.047106775992793566, 'longitude_importance': 0.010795829851049004, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.1160654302867084, 'latitude_importance': 0.07503857071368075, 'esa_landcover_categorical_urban_importance': 0.1821843601526068}",0.8511918885004798,sub-osm-all-geo_ all
da2f614010e54d27bf652e3423f12c1d,GH_2014_DHS - sub-osm - RF,1.6.1,self,eqai,sub-osm,RF,GH_2014_DHS,all, all,all,"{'all_buildings_totalarea_importance': 0.17531209141753148, 'all_roads_nearestdist_importance': 0.08179911555992163, 'all_buildings_count_importance': 0.13784993374069496, 'all_buildings_ratio_importance': 0.23392028325509281, 'all_buildings_avgarea_importance': 0.18923518426278826, 'all_roads_length_importance': 0.18188339176397075}",0.6341655292417998,sub-osm_ all
a5dc23ad6ff24436a7d38b2db7663685,GH_2014_DHS - sub-osm-ntl - RF,1.6.1,self,eqai,sub-osm-ntl,RF,GH_2014_DHS,all, all,all,"{'all_buildings_totalarea_importance': 0.031788522949453946, 'all_roads_nearestdist_importance': 0.022208051488130997, 'all_buildings_count_importance': 0.03092496588176984, 'all_buildings_ratio_importance': 0.06565577546752682, 'all_buildings_avgarea_importance': 0.04046574879319433, 'all_roads_length_importance': 0.03992047492442939, 'viirs_min_importance': 0.06797282279805861, 'viirs_mean_importance': 0.24484001826506627, 'viirs_max_importance': 0.1222774830983187, 'viirs_sum_importance': 0.10939765378697444, 'viirs_median_importance': 0.22454848254707666}",0.7629805760757515,sub-osm-ntl_ all
83797760745543fcbab9de7564b35c6c,GH_2014_DHS - loc - RF,1.6.1,self,eqai,loc,RF,GH_2014_DHS,all, all,all,"{'longitude_importance': 0.3654472139404624, 'latitude_importance': 0.6345527860595376}",0.5745646270371347,loc_ all
44cb04b9f28348cb95453361454a317f,GH_2014_DHS - all - RF,1.6.1,self,eqai,all,RF,GH_2014_DHS,all, all,all,"{'all_transport_count_importance': 0.0018353150763515175, 'nocars_roads_length_importance': 0.0013175187864833628, 'residential_buildings_totalarea_importance': 0.0024301687908629107, 'health_buildings_ratio_importance': 0.0005873292508861395, 'recreational_buildings_avgarea_importance': 5.652065283503302e-05, 'ground_transport_count_importance': 0.0006485165502976383, 'health_buildings_totalarea_importance': 0.0004973200023823859, 'entertainment_pois_count_importance': 0.0010017653205835263, 'nocars_roads_nearestdist_importance': 0.0023946679976209325, 'religious_buildings_totalarea_importance': 0.0003855925850429991, 'commercial_buildings_ratio_importance': 0.0005965372649271057, 'education_pois_count_importance': 0.0011867961800371197, 'air_transport_count_importance': 0.00020389983285928477, 'major_roads_count_importance': 0.0015226106303109868, 'water_traffic_count_importance': 0.00013755485886003124, 'services_pois_count_importance': 0.0009004025806702853, 'links_roads_length_importance': 0.000847375037454305, 'recreational_buildings_count_importance': 3.7167109513932135e-05, 'unknown_roads_nearestdist_importance': 0.0021477136621206165, 'health_pois_count_importance': 0.0006468361147798266, 'religious_buildings_avgarea_importance': 0.0009573009638692739, 'education_buildings_totalarea_importance': 0.0008115535991608351, 'commercial_buildings_totalarea_importance': 0.0006100805603378663, 'health_buildings_avgarea_importance': 0.0005554283659449802, 'landmark_pois_count_importance': 0.00022735873669462846, 'commercial_buildings_count_importance': 0.0004903437719066038, 'all_roads_count_importance': 0.00248245654524455, 'all_buildings_totalarea_importance': 0.0016597215564818572, 'small_roads_nearestdist_importance': 0.002062269625024625, 'religious_buildings_ratio_importance': 0.0006795615235368472, 'residential_buildings_ratio_importance': 0.0024250984140441498, 'industrial_buildings_ratio_importance': 0.00029078631001154537, 'buffer_area_importance': 0.024414045894224957, 'unknown_roads_length_importance': 2.6056906683334162e-06, 'government_buildings_ratio_importance': 8.234366368370038e-06, 'all_buildings_count_importance': 0.002081741647369141, 'retail_pois_count_importance': 0.0006333734195464755, 'driving_traffic_count_importance': 0.0005944926086578481, 'service_traffic_count_importance': 0.0013442357735545772, 'major_roads_nearestdist_importance': 0.0019158663515580648, 'major_roads_length_importance': 0.0021590180005283902, 'links_roads_count_importance': 0.000729600438852871, 'recreational_buildings_totalarea_importance': 2.2603575089969383e-05, 'all_pois_count_importance': 0.0011494329758681163, 'minor_roads_count_importance': 0.005668174643974094, 'all_roads_nearestdist_importance': 0.0016999396089440373, 'residential_buildings_avgarea_importance': 0.0014845054817930652, 'government_buildings_count_importance': 6.813364365671405e-06, 'health_buildings_count_importance': 0.0003588817099213126, 'all_buildings_avgarea_importance': 0.004187809090266715, 'religious_buildings_count_importance': 0.0002650776009745652, 'minor_roads_nearestdist_importance': 0.0015710713104122832, 'food_pois_count_importance': 0.0009155981795785472, 'education_buildings_ratio_importance': 0.0007579949888466782, 'unknown_roads_count_importance': 5.351457200059768e-06, 'industrial_buildings_count_importance': 0.00029858910549016373, 'other_pois_count_importance': 4.008921488845183e-06, 'industrial_buildings_avgarea_importance': 0.00024509298040590666, 'small_roads_length_importance': 0.001996856405368721, 'government_buildings_totalarea_importance': 5.99448403607057e-06, 'lodging_pois_count_importance': 0.0007738871823323152, 'nocars_roads_count_importance': 0.0018909788564741058, 'all_traffic_count_importance': 0.001401058585225393, 'commercial_buildings_avgarea_importance': 0.0008219955371796232, 'residential_buildings_count_importance': 0.0015147525152140184, 'small_roads_count_importance': 0.0014566602263606037, 'links_roads_nearestdist_importance': 0.0027354796985322324, 'all_roads_length_importance': 0.0019989170592851512, 'education_buildings_avgarea_importance': 0.0004192804534577816, 'education_buildings_count_importance': 0.001337744476513915, 'minor_roads_length_importance': 0.006382437854546556, 'all_buildings_ratio_importance': 0.006366584201341097, 'industrial_buildings_totalarea_importance': 0.000373173392446319, 'government_buildings_avgarea_importance': 9.158342298234656e-06, 'recreational_buildings_ratio_importance': 2.8760388445280105e-05, 'water_transport_count_importance': 4.928092280372223e-06, 'esa_landcover_categorical_irrigated_cropland_importance': 0.0013425470518252536, 'viirs_median_importance': 0.2213270411329969, 'udel_precip_v501_sum_sum_importance': 0.009352335075674297, 'esa_landcover_categorical_sparse_vegetation_importance': 0.0, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.028319921825328453, 'longitude_importance': 0.004252204274216573, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.06218968089768665, 'esa_landcover_categorical_water_bodies_importance': 0.0007132376298000349, 'srtm_slope_500m_na_mean_importance': 0.0030346361651883923, 'esa_landcover_categorical_no_data_importance': 0.0, 'esa_landcover_categorical_urban_importance': 0.10442098437843125, 'viirs_min_importance': 0.019884967388058082, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.02428335523982813, 'esa_landcover_categorical_cropland_importance': 0.006874296126637409, 'udel_precip_v501_mean_mean_importance': 0.007319504478474313, 'esa_landcover_categorical_mosaic_cropland_importance': 0.004512622802147064, 'latitude_importance': 0.05301518840779757, 'udel_air_temp_v501_mean_mean_importance': 0.03215597229907, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.010686615246102534, 'viirs_sum_importance': 0.02377653452197344, 'esa_landcover_categorical_wetland_importance': 6.571128155568791e-06, 'srtm_elevation_500m_na_mean_importance': 0.0034754277956375907, 'viirs_mean_importance': 0.16922210375644117, 'esa_landcover_categorical_count_importance': 0.050478986858800104, 'esa_landcover_categorical_bare_areas_importance': 9.491576991972267e-06, 'esa_landcover_categorical_grassland_importance': 0.00034321090421849954, 'dist_to_water_na_mean_importance': 0.003174072673453395, 'esa_landcover_categorical_snow_ice_importance': 0.0, 'viirs_max_importance': 0.025755633500169833, 'esa_landcover_categorical_forest_importance': 0.001161766472929229, 'esa_landcover_categorical_shrubland_importance': 0.002786342205550777, 'esa_landcover_categorical_rainfed_cropland_importance': 0.004767936208509368, 'gpw_v4r11_density_2015_mean_importance': 0.006680436783481672}",0.8544308467757578,all_ all
391be4d51243400384305f13a3b33fc7,GH_2014_DHS - all-osm - RF,1.6.1,self,eqai,all-osm,RF,GH_2014_DHS,all, all,all,"{'all_transport_count_importance': 0.008658040499944638, 'nocars_roads_length_importance': 0.010557910614953599, 'residential_buildings_totalarea_importance': 0.006719980685489095, 'health_buildings_ratio_importance': 0.0010932622961960993, 'recreational_buildings_avgarea_importance': 0.0001899053693499122, 'ground_transport_count_importance': 0.004746897577304377, 'health_buildings_totalarea_importance': 0.0009714123755614406, 'entertainment_pois_count_importance': 0.01517596895318217, 'nocars_roads_nearestdist_importance': 0.008531743572305014, 'religious_buildings_totalarea_importance': 0.0031123486938841828, 'commercial_buildings_ratio_importance': 0.0012834395580087542, 'education_pois_count_importance': 0.0049213951016678715, 'air_transport_count_importance': 0.0006797065978797495, 'major_roads_count_importance': 0.025655723309710454, 'water_traffic_count_importance': 0.00018246280055332439, 'services_pois_count_importance': 0.004962263310086867, 'links_roads_length_importance': 0.001928591301516974, 'recreational_buildings_count_importance': 7.502152688288508e-05, 'unknown_roads_nearestdist_importance': 0.008005272183815457, 'health_pois_count_importance': 0.0014655802026631985, 'religious_buildings_avgarea_importance': 0.0030976038947701833, 'education_buildings_totalarea_importance': 0.0015384864735267425, 'commercial_buildings_totalarea_importance': 0.0015520568770189245, 'health_buildings_avgarea_importance': 0.0015680204834711156, 'landmark_pois_count_importance': 0.000606295437693706, 'commercial_buildings_count_importance': 0.0019846898676040637, 'all_roads_count_importance': 0.05252478024485935, 'all_buildings_totalarea_importance': 0.01287645539727397, 'small_roads_nearestdist_importance': 0.007129007902876586, 'religious_buildings_ratio_importance': 0.012980682512095958, 'residential_buildings_ratio_importance': 0.010390341855441437, 'industrial_buildings_ratio_importance': 0.0003974437642992727, 'buffer_area_importance': 0.23508357500242363, 'unknown_roads_length_importance': 3.851239367536783e-05, 'government_buildings_ratio_importance': 4.3735272216502554e-05, 'all_buildings_count_importance': 0.01601706736080082, 'retail_pois_count_importance': 0.0014573925444885136, 'driving_traffic_count_importance': 0.0031368905817580266, 'service_traffic_count_importance': 0.007249624710989532, 'major_roads_nearestdist_importance': 0.008354407423925736, 'major_roads_length_importance': 0.020277428425575214, 'links_roads_count_importance': 0.0017682454395100123, 'recreational_buildings_totalarea_importance': 9.795448758308556e-05, 'all_pois_count_importance': 0.024951452364793465, 'minor_roads_count_importance': 0.12193039584565854, 'all_roads_nearestdist_importance': 0.008039651191814108, 'residential_buildings_avgarea_importance': 0.005431470719764569, 'government_buildings_count_importance': 2.9495160144163262e-05, 'health_buildings_count_importance': 0.0009849812812811308, 'all_buildings_avgarea_importance': 0.044844064510750306, 'religious_buildings_count_importance': 0.0008721515539736125, 'minor_roads_nearestdist_importance': 0.009328366460300734, 'food_pois_count_importance': 0.004823560583409735, 'education_buildings_ratio_importance': 0.0023470461152751768, 'unknown_roads_count_importance': 1.9988342810679057e-05, 'industrial_buildings_count_importance': 0.0005571042710503279, 'other_pois_count_importance': 1.4530912115876192e-05, 'industrial_buildings_avgarea_importance': 0.00036832960734591827, 'small_roads_length_importance': 0.00894186611912385, 'government_buildings_totalarea_importance': 6.784684512150331e-05, 'lodging_pois_count_importance': 0.002327476260006904, 'nocars_roads_count_importance': 0.007274339337039759, 'all_traffic_count_importance': 0.011716223938173382, 'commercial_buildings_avgarea_importance': 0.0012826339643381612, 'residential_buildings_count_importance': 0.006001549968928047, 'small_roads_count_importance': 0.011418454233353156, 'links_roads_nearestdist_importance': 0.009656597314517321, 'all_roads_length_importance': 0.025147521543564453, 'education_buildings_avgarea_importance': 0.0015094365833903847, 'education_buildings_count_importance': 0.002471481302987338, 'minor_roads_length_importance': 0.06905553222769722, 'all_buildings_ratio_importance': 0.10886453350144043, 'industrial_buildings_totalarea_importance': 0.000389021499072489, 'government_buildings_avgarea_importance': 3.5405357306965425e-05, 'recreational_buildings_ratio_importance': 0.00016956667175107846, 'water_transport_count_importance': 4.029952686554066e-05}",0.7116903563747508,all-osm_ all
3a83533000c34066afb116c4168b9e46,GH_2014_DHS - ntl - RF,1.6.1,self,eqai,ntl,RF,GH_2014_DHS,all, all,all,"{'viirs_min_importance': 0.12793613642321847, 'viirs_mean_importance': 0.25343936715817705, 'viirs_max_importance': 0.19958152015411257, 'viirs_sum_importance': 0.2025774645371386, 'viirs_median_importance': 0.21646551172735326}",0.7230211992173149,ntl_ all
14dfb208a8334e7587dfb56902d85320,GH_2014_DHS - all-osm-ntl - RF,1.6.1,self,eqai,all-osm-ntl,RF,GH_2014_DHS,all, all,all,"{'all_transport_count_importance': 0.003424122730959365, 'nocars_roads_length_importance': 0.006206777991332278, 'residential_buildings_totalarea_importance': 0.003602904075924114, 'health_buildings_ratio_importance': 0.0009466955273809355, 'recreational_buildings_avgarea_importance': 0.00012633099256721057, 'ground_transport_count_importance': 0.002310795811725549, 'health_buildings_totalarea_importance': 0.0007918930291319873, 'entertainment_pois_count_importance': 0.004818227092857665, 'nocars_roads_nearestdist_importance': 0.006268525634642121, 'religious_buildings_totalarea_importance': 0.0009427125838380104, 'commercial_buildings_ratio_importance': 0.0012905621296439968, 'education_pois_count_importance': 0.0038273791051116873, 'air_transport_count_importance': 0.0005557094288118022, 'major_roads_count_importance': 0.005536939313755629, 'water_traffic_count_importance': 0.00019800045351052887, 'services_pois_count_importance': 0.0020400796456803913, 'links_roads_length_importance': 0.0017774970487432226, 'recreational_buildings_count_importance': 6.914571099560206e-05, 'unknown_roads_nearestdist_importance': 0.006317988904558724, 'health_pois_count_importance': 0.0012037602491825777, 'religious_buildings_avgarea_importance': 0.002018558801374077, 'education_buildings_totalarea_importance': 0.001368195500118005, 'commercial_buildings_totalarea_importance': 0.0013698926595970512, 'health_buildings_avgarea_importance': 0.0008693933216270144, 'landmark_pois_count_importance': 0.0005864699437280113, 'commercial_buildings_count_importance': 0.0009478221981446808, 'all_roads_count_importance': 0.011750482294854401, 'all_buildings_totalarea_importance': 0.00808875322909025, 'small_roads_nearestdist_importance': 0.005336744368011702, 'religious_buildings_ratio_importance': 0.003401306772297944, 'residential_buildings_ratio_importance': 0.005372130856896282, 'industrial_buildings_ratio_importance': 0.00035668876041985276, 'buffer_area_importance': 0.07232020254025523, 'unknown_roads_length_importance': 9.135905463391273e-06, 'government_buildings_ratio_importance': 2.5379167059845465e-05, 'all_buildings_count_importance': 0.012757354540477911, 'retail_pois_count_importance': 0.0016905054343417003, 'driving_traffic_count_importance': 0.0016279899094599167, 'service_traffic_count_importance': 0.0026364020453316524, 'major_roads_nearestdist_importance': 0.005641458996767046, 'major_roads_length_importance': 0.00748980765922621, 'links_roads_count_importance': 0.002042649994789793, 'recreational_buildings_totalarea_importance': 9.667720389438317e-05, 'all_pois_count_importance': 0.005861135487752649, 'minor_roads_count_importance': 0.018341063103827236, 'all_roads_nearestdist_importance': 0.004751896272636563, 'residential_buildings_avgarea_importance': 0.003787486186867827, 'government_buildings_count_importance': 2.664800344157014e-05, 'health_buildings_count_importance': 0.0009245917848598851, 'all_buildings_avgarea_importance': 0.01930309759817254, 'religious_buildings_count_importance': 0.0005670002882682268, 'minor_roads_nearestdist_importance': 0.005283897892631201, 'food_pois_count_importance': 0.002576309567797967, 'education_buildings_ratio_importance': 0.0012135133968181244, 'unknown_roads_count_importance': 1.0773200489855962e-05, 'industrial_buildings_count_importance': 0.0004184175538928126, 'other_pois_count_importance': 6.373035453854066e-06, 'industrial_buildings_avgarea_importance': 0.0004971023355389673, 'small_roads_length_importance': 0.005203279038085839, 'government_buildings_totalarea_importance': 1.6296832858945416e-05, 'lodging_pois_count_importance': 0.0016818265038642606, 'nocars_roads_count_importance': 0.005417774531054157, 'all_traffic_count_importance': 0.0035828998557265396, 'commercial_buildings_avgarea_importance': 0.0015233493264448113, 'residential_buildings_count_importance': 0.0032541534155997253, 'small_roads_count_importance': 0.00562943240879543, 'links_roads_nearestdist_importance': 0.007797226216218385, 'all_roads_length_importance': 0.00879653404156433, 'education_buildings_avgarea_importance': 0.0007920766005846465, 'education_buildings_count_importance': 0.001754247488901274, 'minor_roads_length_importance': 0.017743681752601232, 'all_buildings_ratio_importance': 0.022512931936365603, 'industrial_buildings_totalarea_importance': 0.0003245480141905111, 'government_buildings_avgarea_importance': 1.2905505021195186e-05, 'recreational_buildings_ratio_importance': 7.135347137969987e-05, 'water_transport_count_importance': 1.1638237050284849e-05, 'viirs_min_importance': 0.04481104051302384, 'viirs_mean_importance': 0.2260667536375653, 'viirs_max_importance': 0.08061403867085275, 'viirs_sum_importance': 0.0745325889685034, 'viirs_median_importance': 0.22422006776171882}",0.7588599124673315,all-osm-ntl_ all
831df2a373f64a98956d7119b1595221,GH_2014_DHS_hoheq_female - sub - RF,1.5.0,self,eqai,sub,RF,GH_2014_DHS_hoheq_female,hoheq_female,female,hoheq,"{'all_buildings_totalarea_importance': 0.012689660588250927, 'all_roads_nearestdist_importance': 0.011978070955049058, 'all_buildings_count_importance': 0.010459745784412385, 'all_buildings_ratio_importance': 0.03761339404959996, 'all_buildings_avgarea_importance': 0.014196369876139016, 'all_roads_length_importance': 0.024859522405276037, 'dist_to_water_na_mean_importance': 0.012041146781458461, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.024955439901202806, 'viirs_max_importance': 0.07084526372304367, 'viirs_median_importance': 0.23747745916281815, 'udel_precip_v501_sum_sum_importance': 0.04051211599900446, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.06701329636657448, 'esa_landcover_categorical_cropland_importance': 0.021045323309133848, 'esa_landcover_categorical_forest_importance': 0.0037673321761792166, 'srtm_elevation_500m_na_mean_importance': 0.014221560089441539, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.04099572528512415, 'longitude_importance': 0.014994837317571508, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.13344769414361024, 'latitude_importance': 0.05422495068947149, 'esa_landcover_categorical_urban_importance': 0.15266109139663844}",0.7577390431949166,sub_female
93fe1508bb4e414698af1f51e15cf2a4,GH_2014_DHS_hoheq_female - sub-geo - RF,1.5.0,self,eqai,sub-geo,RF,GH_2014_DHS_hoheq_female,hoheq_female,female,hoheq,"{'dist_to_water_na_mean_importance': 0.017670153273157872, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.03167040345354624, 'viirs_max_importance': 0.09685157236519659, 'viirs_median_importance': 0.21305162798040955, 'udel_precip_v501_sum_sum_importance': 0.044828551244663124, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.08934335666756389, 'esa_landcover_categorical_cropland_importance': 0.028525027884788785, 'esa_landcover_categorical_forest_importance': 0.0065174373634548565, 'srtm_elevation_500m_na_mean_importance': 0.019314396664165265, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.0514901449861899, 'longitude_importance': 0.020720590719210032, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.1437676095090879, 'latitude_importance': 0.064563938567982, 'esa_landcover_categorical_urban_importance': 0.171685189320584}",0.7524308536386448,sub-geo_female
d1e428f6b85c402eac37b4583b66d88f,GH_2014_DHS_hoheq_female - all-geo - RF,1.5.0,self,eqai,all-geo,RF,GH_2014_DHS_hoheq_female,hoheq_female,female,hoheq,"{'esa_landcover_categorical_irrigated_cropland_importance': 0.002701336546169543, 'viirs_median_importance': 0.17933241953748524, 'udel_precip_v501_sum_sum_importance': 0.01703838747200777, 'esa_landcover_categorical_sparse_vegetation_importance': 0.0, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.030795402699122086, 'longitude_importance': 0.011109648186846541, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.10995606113969915, 'esa_landcover_categorical_water_bodies_importance': 0.00221613928786373, 'srtm_slope_500m_na_mean_importance': 0.009890451931375128, 'esa_landcover_categorical_no_data_importance': 0.0, 'esa_landcover_categorical_urban_importance': 0.10239472621013312, 'viirs_min_importance': 0.022851498436410638, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.04446905397555997, 'esa_landcover_categorical_cropland_importance': 0.011234932950045936, 'udel_precip_v501_mean_mean_importance': 0.010756212093306098, 'esa_landcover_categorical_mosaic_cropland_importance': 0.011206042079636958, 'latitude_importance': 0.03720361842765669, 'udel_air_temp_v501_mean_mean_importance': 0.03735251131167224, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.014227179226812551, 'viirs_sum_importance': 0.03133817626901031, 'esa_landcover_categorical_wetland_importance': 2.2059750993235955e-05, 'srtm_elevation_500m_na_mean_importance': 0.009245124817345981, 'viirs_mean_importance': 0.17072026714335506, 'esa_landcover_categorical_count_importance': 0.04011135600258792, 'esa_landcover_categorical_bare_areas_importance': 5.217702812091439e-05, 'esa_landcover_categorical_grassland_importance': 0.0011451095344802292, 'dist_to_water_na_mean_importance': 0.00928098764946193, 'esa_landcover_categorical_snow_ice_importance': 0.0, 'viirs_max_importance': 0.04551422837579059, 'esa_landcover_categorical_forest_importance': 0.002760706011745294, 'esa_landcover_categorical_shrubland_importance': 0.0062037226486351986, 'esa_landcover_categorical_rainfed_cropland_importance': 0.008747172638826293, 'gpw_v4r11_density_2015_mean_importance': 0.02012329061784363}",0.7597177521960873,all-geo_female
ee7aee7280be4c56bad7a7c09e79d854,GH_2014_DHS_hoheq_female - sub-osm-all-geo - RF,1.5.0,self,eqai,sub-osm-all-geo,RF,GH_2014_DHS_hoheq_female,hoheq_female,female,hoheq,"{'all_buildings_totalarea_importance': 0.012689660588250927, 'all_roads_nearestdist_importance': 0.011978070955049058, 'all_buildings_count_importance': 0.010459745784412385, 'all_buildings_ratio_importance': 0.03761339404959996, 'all_buildings_avgarea_importance': 0.014196369876139016, 'all_roads_length_importance': 0.024859522405276037, 'dist_to_water_na_mean_importance': 0.012041146781458461, 'ltdr_avhrr_ndvi_v5_yearly_mean_importance': 0.024955439901202806, 'viirs_max_importance': 0.07084526372304367, 'viirs_median_importance': 0.23747745916281815, 'udel_precip_v501_sum_sum_importance': 0.04051211599900446, 'accessibility_to_cities_2015_v1_0_mean_importance': 0.06701329636657448, 'esa_landcover_categorical_cropland_importance': 0.021045323309133848, 'esa_landcover_categorical_forest_importance': 0.0037673321761792166, 'srtm_elevation_500m_na_mean_importance': 0.014221560089441539, 'modis_lst_mod11c3_006_day_annual_mean_mean_importance': 0.04099572528512415, 'longitude_importance': 0.014994837317571508, 'worldpop_pop_count_1km_mosaic_mean_importance': 0.13344769414361024, 'latitude_importance': 0.05422495068947149, 'esa_landcover_categorical_urban_importance': 0.15266109139663844}",0.7577390431949166,sub-osm-all-geo_female
a16bf8ebf7904fcaaf377bba1e2e118f,GH_2014_DHS_hoheq_female - sub-osm - RF,1.5.0,self,eqai,sub-osm,RF,GH_2014_DHS_hoheq_female,hoheq_female,female,hoheq,"{'all_buildings_totalarea_importance': 0.1764919574159762, 'all_roads_nearestdist_importance': 0.08644061624481629, 'all_buildings_count_importance': 0.1473205964466079, 'all_buildings_ratio_importance': 0.23981348835083335, 'all_buildings_avgarea_importance': 0.17014003138241712, 'all_roads_length_importance': 0.1797933101593491}",0.6158796237883256,sub-osm_female
85c5841296ec4eb69730231e173cf34d,GH_2014_DHS_hoheq_female - sub-osm-ntl - RF,1.5.0,self,eqai,sub-osm-ntl,RF,GH_2014_DHS_hoheq_female,hoheq_female,female,hoheq,"{'all_buildings_totalarea_importance': 0.03669499959558824, 'all_roads_nearestdist_importance': 0.027198919335186384, 'all_buildings_count_importance': 0.03515750101734007, 'all_buildings_ratio_importance': 0.07656675337081492, 'all_buildings_avgarea_importance': 0.03536665792332147, 'all_roads_length_importance': 0.04171414394782081, 'viirs_min_importance': 0.06890133676575304, 'viirs_mean_importance': 0.23800056856005172, 'viirs_max_importance': 0.11872033641369381, 'viirs_sum_importance': 0.09616149501263571, 'viirs_median_importance': 0.22551728805779392}",0.7172200528130338,sub-osm-ntl_female
c23ef520ceac4d5f8a936d69eee1f244,GH_2014_DHS_hoheq_female - loc - RF,1.5.0,self,eqai,loc,RF,GH_2014_DHS_hoheq_female,hoheq_female,female,hoheq,"{'longitude_importance': 0.4080264649371333, 'latitude_importance': 0.5919735350628667}",0.49677180723985026,loc_female
