run_id,name,version,parent,group,model_name,model_type,project,gender_classification,gender,classification,aic,bic,centered_tss,condition_number,df_model,df_resid,ess,f_pvalue,fvalue,llf,mse_model,mse_resid,mse_total,rsquared,rsquared_adj,scale,ssr,uncentered_tss
a4398ed5af61455ca6d74d91d41749fb,GH_2014_DHS_anym_female - ntl - OLS,1.4.0,self,eqai,ntl,OLS,GH_2014_DHS_anym_female,anym_female,female,anym,10134.22084317249,10158.376039015442,1980859493642.8584,1838.8844951051938,5.0,408.0,974059889172.2692,8.470256518334657e-58,78.94648210380683,-5061.110421586245,194811977834.45383,2467646089.388699,4796269960.39433,0.49173598243505123,0.4855072567295985,2467646089.388699,1006799604470.5892,1981966786528.7913
ffac262c7212483f91a355169bc53bf1,GH_2014_DHS_anym_female - all-osm-ntl - OLS,1.4.0,self,eqai,all-osm-ntl,OLS,GH_2014_DHS_anym_female,anym_female,female,anym,10021.919528798751,10331.9112087833,1980859493642.8584,1.2477456364849182e+16,76.0,337.0,1436136450456.3203,2.147955430296709e-59,11.690585602156121,-4933.959764399376,18896532242.84632,1616388852.1855733,4796269960.39433,0.7250067231246288,0.6629904351646043,1616388852.1855733,544723043186.5382,1981966786528.7913
cf668f7cf4fd40fea8b60dd5f5b7592f,GH_2014_DHS_anym_male - sub - OLS,1.4.0,self,eqai,sub,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10150.377263728265,10235.372079488237,2889994042449.391,261293007.06808773,20.0,402.0,2298233396065.1396,8.615679265523876e-125,78.06279708386279,-5054.188631864133,114911669803.25699,1472041408.9160485,6848327114.808984,0.795238108559314,0.7850509497811704,1472041408.9160485,591760646384.2515,2895125023011.8438
5af337425f3a460c90464495d82e4b3d,GH_2014_DHS_anym_male - sub-geo - OLS,1.4.0,self,eqai,sub-geo,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10146.950445690203,10207.661028375898,2889994042449.391,13385468.521233352,14.0,408.0,2286117480607.6973,5.342121484326486e-129,110.32717505370584,-5058.475222845102,163294105757.69266,1480089612.3570933,6848327114.808984,0.7910457416272445,0.7838757425654342,1480089612.3570933,603876561841.6941,2895125023011.8438
fa697195d9b34c75b870e448eeade473,GH_2014_DHS_anym_male - all-geo - OLS,1.4.0,self,eqai,all-geo,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,9995.105167964208,10112.47896115655,2889994042449.391,1.3753295852977618e+16,28.0,394.0,2495263378841.9844,1.2020342191546987e-151,88.95159064003778,-4968.552583982104,89116549244.35658,1001854476.1609306,6848327114.808984,0.8634147137297017,0.8537081451622693,1001854476.1609306,394730663607.4067,2895125023011.8438
a233da441820456681d809ad3905ddcc,GH_2014_DHS_anym_male - sub-osm-all-geo - OLS,1.4.0,self,eqai,sub-osm-all-geo,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10150.377263728265,10235.372079488237,2889994042449.391,261293007.06808773,20.0,402.0,2298233396065.1396,8.615679265523876e-125,78.06279708386279,-5054.188631864133,114911669803.25699,1472041408.9160485,6848327114.808984,0.795238108559314,0.7850509497811704,1472041408.9160485,591760646384.2515,2895125023011.8438
c689e07c64404f05aa53f6f991489a73,GH_2014_DHS_anym_male - sub-osm - OLS,1.4.0,self,eqai,sub-osm,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10587.847331914048,10616.178937167373,2889994042449.391,63244079.233585216,6.0,416.0,1111531922944.7874,4.5787859838294077e-41,43.33306426882961,-5286.923665957024,185255320490.79788,4275149325.7322206,6848327114.808984,0.38461391498327013,0.37573815414168277,4275149325.7322206,1778462119504.6038,2895125023011.8438
120577627d344583bdb6ddda10868d22,GH_2014_DHS_anym_male - sub-osm-ntl - OLS,1.4.0,self,eqai,sub-osm-ntl,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10472.808232432355,10521.37669858091,2889994042449.391,83244218.07427233,11.0,411.0,1566667988715.4922,6.521563045105565e-63,44.23430859518618,-5224.4041162161775,142424362610.4993,3219771420.2771263,6848327114.808984,0.5421007675807095,0.5298455569806797,3219771420.2771263,1323326053733.899,2895125023011.8438
37e2ccd54f0b41988faf1d19b6143028,GH_2014_DHS_anym_male - loc - OLS,1.4.0,self,eqai,loc,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10589.969672195439,10602.111788732578,2889994042449.391,30.602615185573406,2.0,420.0,1068460238649.3108,8.006826681227209e-43,123.18006377277278,-5291.984836097719,534230119324.6554,4336985247.143048,6848327114.808984,0.36971018727213223,0.3667088072115233,4336985247.143048,1821533803800.0803,2895125023011.8438
be25e12ad3254166991ddeff4b267351,GH_2014_DHS_anym_male - all - OLS,1.4.0,self,eqai,all,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10024.66182689819,10425.35167262377,2889994042449.391,1.2421399972464654e+16,98.0,324.0,2585969539765.956,1.2732667686827352e-113,28.121193760161596,-4913.330913449095,26387444283.32608,938347230.5044296,6848327114.808984,0.8948009932830998,0.8629815406341609,938347230.5044296,304024502683.4352,2895125023011.8438
6f69ae577d43437e985525682fec3172,GH_2014_DHS_anym_male - all-osm - OLS,1.4.0,self,eqai,all-osm,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10372.552174810453,10663.962971701785,2889994042449.391,1.2526630625880726e+16,71.0,351.0,2103799961539.707,4.614937549225226e-65,13.228891082681807,-5114.2760874052265,29630985373.79869,2239869176.3808665,6848327114.808984,0.727959964843612,0.6729319235441718,2239869176.3808665,786194080909.6841,2895125023011.8438
01ed71e634fd41a7aec547b6279343f2,GH_2014_DHS_anym_male - ntl - OLS,1.4.0,self,eqai,ntl,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10490.091513190288,10514.375746264564,2889994042449.391,1839.6349308186127,5.0,417.0,1471811830456.9602,2.8937246380686765e-62,86.55383322546257,-5239.045756595144,294362366091.392,3400916575.521417,6848327114.808984,0.5092784998302411,0.5033945489888771,3400916575.521417,1418182211992.431,2895125023011.8438
dc20f90e31cb43e5b50e5a1465a2eef1,GH_2014_DHS_anym_male - all-osm-ntl - OLS,1.4.0,self,eqai,all-osm-ntl,OLS,GH_2014_DHS_anym_male,anym_male,male,anym,10347.855251730025,10659.502909516588,2889994042449.391,1.2432034835739312e+16,76.0,346.0,2165714184851.3323,5.535287572262626e-68,13.61310643323192,-5096.9276258650125,28496239274.359634,2093294386.1215572,6848327114.808984,0.7493836156893247,0.6943349301181936,2093294386.1215572,724279857598.0588,2895125023011.8438
