DHSID,links_roads_length,major_roads_length,minor_roads_length,nocars_roads_length,small_roads_length,unknown_roads_length,all_roads_length,links_roads_nearestid,links_roads_nearestdist,major_roads_nearestid,major_roads_nearestdist,minor_roads_nearestid,minor_roads_nearestdist,nocars_roads_nearestid,nocars_roads_nearestdist,small_roads_nearestid,small_roads_nearestdist,unknown_roads_nearestid,unknown_roads_nearestdist,all_roads_nearestdist,all_roads_nearestid
MR202000000602,0.0,0.0,1293.760615848117,1388.0375310179284,0.0,0.0,2681.7981468660455,681920619,0.4905155079425791,254403401,0.1297897066097363,222470892,0.019134034966221198,222460634,0.03581767523948652,414401234,0.1335281124603176,668606940,0.25269084493227867,0.019134034966221198,222470892
MR202000000603,0.0,0.0,1293.760615848117,3904.2804346334524,0.0,0.0,5198.041050481569,681920619,0.47578986206307616,224485206,0.12058722453634022,222470892,0.032969310588405736,222460634,0.019859412185851286,465771384,0.12179922155327462,668606940,0.24801081767675198,0.019859412185851286,222460634
MR202000000604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228666963,0.435502319352041,675283792,0.16591789593131528,414655395,0.09352120462500248,222460634,0.19520970340662083,661717526,0.26443373048921,668606940,0.4107814201477853,0.09352120462500248,414655395
MR202000000605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228666963,0.44803520431698235,675283792,0.1457207987876665,414655395,0.0889151790557189,222460634,0.22136467229935797,661717526,0.23119304019167933,668606940,0.4291836091510972,0.0889151790557189,414655395
MR202000000606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228666963,0.30523002276093936,675283792,0.17046484629776157,418185512,0.18666152921613666,744573825,0.24137610263929546,883794741,0.1527915825470992,668606940,0.48805246754940307,0.1527915825470992,883794741
MR202000000607,0.0,4459.457590343763,88755.08093275764,2184.9374952995704,4976.728358648524,0.0,100376.20437704951,680821937,0.4602181393514847,224204434,0.00431355508305261,425122587,0.0009695494458116574,455034840,0.0016120567257342851,425007461,0.0017120419035638193,668606940,0.4374638197734219,0.0009695494458116574,425122587
MR202000000608,0.0,4485.927698676253,91343.38649075624,2184.9374952995704,4980.290365432701,0.0,102994.54205016476,680821937,0.46220776583372086,199984297,0.0010082575835385548,424999117,0.0007014555941060887,425131785,0.002582295844502852,455027136,0.0028585214586881527,668606940,0.44157433682108405,0.0007014555941060887,424999117
MR202000000609,0.0,4332.061999513904,71820.35638279407,1827.8699190990035,3374.410496622187,0.0,81354.69879802916,680821937,0.4536316003384829,224204434,0.0008886766212308394,425122597,0.0004778209531490171,455034840,0.00669236068457624,425007461,0.0035977607008497257,668606940,0.432418036782384,0.0004778209531490171,425122597
MR202000000610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682739050,0.11915372170087361,229324204,0.05755218783991924,533495299,0.15049914275739953,298798419,0.22329325318581125,137472337,0.0300975091766913,668606940,0.8969778544480781,0.0300975091766913,137472337
MR202000000611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682739050,0.11037439766063216,229324204,0.06321575401324475,448209758,0.1462742779699028,298798419,0.21614651022850564,137472337,0.03748245924613572,668606940,0.9023716882654972,0.03748245924613572,137472337
MR202000000612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682739050,0.13930380922483573,175808193,0.09046002593473482,533495299,0.10639320369642416,372744098,0.21894693874097707,137472337,0.06149689150306647,668606940,0.8335046869391265,0.06149689150306647,137472337
MR202000000613,0.0,10405.52888188785,0.0,0.0,759.1976119119283,0.0,11164.726493799779,682739050,0.16260118887075956,175808193,0.00031770300241002516,175473526,0.0806821538706593,360563605,0.1218631273600425,465960595,0.022484194978729683,668606940,0.8315028316469849,0.00031770300241002516,175808193
MR202000000614,0.0,10305.006290128707,0.0,0.0,759.1976119119283,0.0,11064.203902040636,682739050,0.17015452152838564,175808193,0.0030546927552726347,188426076,0.07761633204392086,360563605,0.11380305862058854,465960595,0.030290394543181647,668606940,0.8273231805368959,0.0030546927552726347,175808193
MR202000000615,0.0,9766.839711826868,0.0,0.0,0.0,0.0,9766.839711826868,682739050,0.1910621398716985,175808193,0.003956847230904932,390406418,0.07331606144330628,360563605,0.10443149739636469,297658859,0.03952523961421389,668606940,0.805550016802106,0.003956847230904932,175808193
MR202000000616,0.0,11235.51061646776,37228.705820227355,0.0,821.2209364274308,0.0,49285.43737312255,680821937,0.17579146194821113,188836296,0.0033368717681969366,997227635,0.005940203796862714,399230962,0.05800219281270789,654348686,0.015427744294182817,668606940,0.5987886687896105,0.0033368717681969366,188836296
MR202000000617,0.0,10756.121405419446,31644.027893270235,0.0,0.0,0.0,42400.14929868968,680821937,0.1680418667423338,188836296,0.007003988489255241,312780396,0.0007533587547681627,399230962,0.05425612811460735,654348686,0.01087930335187754,668606940,0.6021085266361464,0.0007533587547681627,312780396
MR202000000618,0.0,10479.059385416902,49619.18233438892,0.0,492.71323167219623,0.0,60590.95495147802,680821937,0.1964619963666381,188836296,0.019445815073178378,997227649,0.004460509897003847,399230962,0.05979275032287534,654348686,0.012032861521665295,668606940,0.6020114768005729,0.004460509897003847,997227649
MR202000000619,0.0,0.0,10501.07851439722,0.0,0.0,0.0,10501.07851439722,680821937,0.34348666664408695,31982789,0.05160994684935798,997227644,9.936641954992357e-05,451842088,0.05512736521758079,451834721,0.05399728851444218,668606940,0.6169912441534223,9.936641954992357e-05,997227644
MR202000000620,0.0,8784.39415737479,0.0,0.0,0.0,0.0,8784.39415737479,680821937,0.30124436896296325,31982789,0.026736762923817083,997204854,0.042026039598615575,390406421,0.05860919148503142,379811473,0.06396178214946423,668606940,0.6411905003205612,0.026736762923817083,31982789
MR202000000621,0.0,0.0,6929.464906668161,0.0,0.0,0.0,6929.464906668161,680821937,0.38449712195623126,680923012,0.050714594077673245,997227644,0.007580154641047938,451842088,0.09366119744372563,562094207,0.05990648340373238,668606940,0.6308936368295894,0.007580154641047938,997227644
MR202000000622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680821937,0.28104757478127923,685263477,0.0658005493760921,655427235,0.021181747353591757,379811457,0.04281213228985921,655427243,0.01170508841451816,668606940,0.5395992637837295,0.01170508841451816,655427243
MR202000000623,0.0,0.0,25079.56485948404,0.0,0.0,0.0,25079.56485948404,680821937,0.2607933917071099,448209440,0.07891402004198703,997227644,0.01043081635548353,390406419,0.03224141573010086,654348686,0.010050329957428317,668606940,0.5747916161366945,0.010050329957428317,654348686
MR202000000624,0.0,0.0,25346.59016674802,0.0,0.0,0.0,25346.59016674802,680821937,0.2758447770483015,31982789,0.06688060050070053,997227644,0.003588031544794193,390406420,0.017061456219351456,451840427,0.02004513665714798,668606940,0.5912299393623063,0.003588031544794193,997227644
MR202000000625,0.0,7457.955722506215,962.3771480396803,0.0,1920.4674885112722,0.0,10340.800359057168,680821937,0.13537376814020452,31982788,0.028640053537563655,360582874,0.039229325455205646,399277297,0.05640252273903348,360592562,0.03332787578083655,668606940,0.5032319520718854,0.028640053537563655,31982788
MR202000000626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680821937,0.16327654522014828,31982788,0.046131279305408404,360582874,0.04863869773440263,399277297,0.08449329417592198,360591092,0.05235428892341078,668606940,0.492262996299161,0.046131279305408404,31982788
MR202000000627,0.0,9631.995378195206,10374.587553675317,0.0,5612.551058846582,0.0,25619.133990717106,680821937,0.1302604186703513,31982788,0.015928116027445795,360582874,0.027603026671535195,399262612,0.05038383165844805,360592562,0.02982503934262888,668606940,0.517700698501951,0.015928116027445795,31982788
MR202000000628,0.0,0.0,9185.714677093578,0.0,0.0,0.0,9185.714677093578,680821937,0.3208035146698288,685263477,0.07690959508373736,661923921,0.004140166531303771,670636792,0.03708263117073558,670380605,0.045904578662017526,668606940,0.40027418168287593,0.004140166531303771,661923921
MR202000000629,0.0,0.0,4717.095870559357,0.0,0.0,0.0,4717.095870559357,680821937,0.3144535395128268,858145853,0.08945471873117573,670380610,0.0036447572129869013,670636782,0.02335187801957373,670380605,0.020727038351731845,668606940,0.3925303548032518,0.0036447572129869013,670380610
MR202000000630,0.0,4112.1057029105605,0.0,0.0,6368.143502786633,0.0,10480.249205697193,680821937,0.4099516398700762,224204434,0.039450075555580534,670380584,0.05120114735635439,669019870,0.10610371591483404,199987625,0.03781851527669179,668606940,0.3129149182748,0.03781851527669179,199987625
MR202000000631,0.0,10092.652422430396,0.0,0.0,0.0,0.0,10092.652422430396,682739050,0.4986908836638433,199984297,0.013889887374375355,669032231,0.050684772969673074,425007451,0.08747103744951595,669032744,0.056620628079645664,668606940,0.4708339105362802,0.013889887374375355,199984297
MR202000000632,0.0,9482.953965987965,0.0,0.0,0.0,0.0,9482.953965987965,682739050,0.5321746187148757,458129518,0.017773459655585577,669032231,0.017303016681682302,425007451,0.08264509804985662,669032744,0.05505121519042392,668606940,0.43837306533711423,0.017303016681682302,669032231
MR202000000633,0.0,9057.509823014712,0.0,0.0,0.0,0.0,9057.509823014712,682739050,0.5310371046118388,199984297,0.01691360672784795,669032231,0.019040515468397762,425007451,0.09919622487694191,669032744,0.03751803053754002,668606940,0.43793700081528925,0.01691360672784795,199984297
MR202000000634,0.0,9174.398868093605,59749.8018560857,0.0,11512.033363066665,0.0,80436.23408724598,678400906,0.032094993327586085,359186940,0.005635087140524548,431064143,0.0018626937064391209,1012778123,0.025531039514958716,226928355,0.007370703676281917,756114414,0.3638026177020476,0.0018626937064391209,431064143
