DHSID,links_roads_length,major_roads_length,minor_roads_length,nocars_roads_length,small_roads_length,unknown_roads_length,all_roads_length,links_roads_nearestid,links_roads_nearestdist,major_roads_nearestid,major_roads_nearestdist,minor_roads_nearestid,minor_roads_nearestdist,nocars_roads_nearestid,nocars_roads_nearestdist,small_roads_nearestid,small_roads_nearestdist,unknown_roads_nearestid,unknown_roads_nearestdist,all_roads_nearestdist,all_roads_nearestid
ML201800000038,0.0,20241.103777239507,30529.131015661056,0.0,0.0,0.0,50770.23479290056,671978426,0.1146634639571843,738900568,0.0015636188804142852,791891948,0.010374467424559171,244124944,0.06988164552529501,907361634,0.08103345469650058,561566858,0.6012301974607417,0.0015636188804142852,738900568
ML201800000039,0.0,0.0,67747.36726086918,0.0,0.0,0.0,67747.36726086918,188855097,0.33265782870942434,698010952,0.06313155925955537,746255377,0.0014058480345862522,308170482,0.037662549567218234,896265116,0.0017671155617860295,802745704,0.6071716921905158,0.0014058480345862522,746255377
ML201800000040,0.0,0.0,61109.476683122935,0.0,0.0,0.0,61109.476683122935,549835304,0.4626684079886337,699101597,0.026218738766148404,709829862,0.0011445180232230443,581753442,0.07085999156960378,211924394,0.011188162701721632,561566856,0.28065369167318394,0.0011445180232230443,709829862
ML201800000041,0.0,25315.58878260071,0.0,0.0,0.0,0.0,25315.58878260071,671978425,0.19217928938822976,671004000,0.00926046400425099,670494152,0.018333751003233745,251433007,0.047546059036848096,925040346,0.039924324223815304,561566858,0.4800381841520422,0.00926046400425099,671004000
ML201800000042,0.0,0.0,44258.60529015781,0.0,22326.22261830654,0.0,66584.82790846434,671978425,0.645497472131724,246448179,0.07461228466485431,738019547,0.0015944027141238408,684278222,0.010746383471670303,206713958,0.000962929960515184,561566856,0.1458657194809289,0.000962929960515184,206713958
ML201800000043,0.0,6005.9502886915525,62158.72425980888,0.0,2217.4485906356313,0.0,70382.12313913606,671978426,0.022770257172270134,214803632,0.005498940440297008,399601241,0.00014379572329307688,309864008,0.058641981003036414,417906460,0.007100135265968786,561566858,0.5085879911422047,0.00014379572329307688,399601241
ML201800000044,0.0,0.0,64002.7557346459,452.84940707024384,7549.408518292914,0.0,72005.01366000906,188855097,0.294141436474907,263799805,0.013807082123854623,749290316,0.0017025440941472124,749292209,0.022351671258224005,1008667179,0.002312017782352443,809012869,0.09187618775125243,0.0017025440941472124,749290316
ML201800000045,0.0,0.0,43063.38946680453,1351.6044597111572,6126.140766959151,0.0,50541.134693474836,188855097,0.08067003506603486,346310456,0.006509014481387205,802090024,0.0068707193611997714,984964988,0.024987948451261763,229241013,0.0050380340491137715,802745704,0.2778476046652873,0.0050380340491137715,229241013
ML201800000046,0.0,10066.208826479822,145438.93452207767,22727.377776754576,15186.289478781951,0.0,193418.81060409403,438663918,0.03177802519496517,385778766,0.0014819646348341307,810654146,0.0003665730608369922,813282785,0.00447443547775224,923286430,0.0015113063044668944,41267110,0.048759595393910116,0.0003665730608369922,810654146
ML201800000047,213.01571590633486,31918.754861446603,77283.6919609129,16145.184381158597,83287.44396457923,0.0,208848.09088400367,725752249,0.010019356957736654,315357287,8.925263608473036e-05,753779037,0.0025060477126130744,852761973,0.002339788008778472,852565013,0.0025060477126130744,41267489,0.2446713684523437,8.925263608473036e-05,315357287
ML201800000048,0.0,21928.5969288956,214844.1000706314,8947.87153503519,21562.7299894699,0.0,267283.2985240321,863245219,0.061844319538050925,202442865,0.00040028206850370126,688171617,0.0010704889767770315,851888845,0.0052918830689933916,850905187,0.004426560569825277,41267489,0.30452402107144955,0.00040028206850370126,202442865
ML201800000049,0.0,17851.455122535066,59180.55895542197,40911.234921552415,12137.647225452882,0.0,130080.89622496233,725738178,0.534195147207227,271391273,0.009093650327133425,856878177,0.006018166044549994,911182672,0.0034111785595540706,864995561,0.01736807087402935,41267489,0.8140779303265853,0.0034111785595540706,911182672
ML201800000050,0.0,9515.93208514487,67174.985064657,38374.68978549659,33664.33469447204,0.0,148729.9416297705,725738178,0.39687521272580667,271391273,0.00737912756625748,864998277,0.0037227076059740964,862070067,0.0038907224487676685,206598263,0.0019586742744652835,41267489,0.6761729622980157,0.0019586742744652835,206598263
ML201800000051,0.0,10581.367155066822,65821.97476617976,598.6188698377026,864.1330359685331,0.0,77866.09382705283,964887329,0.011466623542879523,200704564,0.0016868817933210747,846157615,0.00018608020928254134,852574276,0.004534555161853405,398533702,0.005884944321535146,41267489,0.2848377547355157,0.00018608020928254134,846157615
ML201800000052,0.0,24282.044515257177,101689.37132420235,0.0,5214.368735023236,0.0,131185.78457448276,964887329,0.23961431328486835,214787225,0.003609068972832733,915065982,0.000544973264874014,679937605,0.002088686560386005,915072304,0.008582527599011529,41267489,0.502374919778036,0.000544973264874014,915065982
ML201800000053,0.0,0.0,39801.90643594361,0.0,0.0,0.0,39801.90643594361,725752248,0.3715319428943263,41268850,0.0391430623070515,612717440,0.0016141235710369075,645480055,0.004430392843076105,645480122,0.003445852421802949,923409265,0.5354651816524523,0.0016141235710369075,612717440
ML201800000054,0.0,0.0,72574.6117613804,0.0,177.82386369570276,0.0,72752.43562507609,89173777,0.5943910146228597,696731756,0.004432285754811353,487129802,0.0001550136163996898,604097269,0.02707993873153587,822647799,0.01080472402168126,315530398,0.937098399521235,0.0001550136163996898,487129802
ML201800000055,0.0,0.0,54187.83488713837,0.0,0.0,0.0,54187.83488713837,964887329,0.631672056867862,307894056,0.09674803835265877,645821945,0.003303029313057334,300881233,0.005362337969157162,250703797,0.049270381212842974,315530398,0.8808733806908099,0.003303029313057334,645821945
ML201800000056,0.0,17236.25999768736,249254.60560490357,0.0,0.0,0.0,266490.86560259096,549835304,0.49367116940457845,205945763,0.00907489443469841,779988289,0.002148208962812167,560117176,0.04920304721515479,560117166,0.02399316693952643,561566856,0.5811678796561455,0.002148208962812167,779988289
